review_user_id,app_id,app_version,rating,review_text,review_source,language,sentiment,complaint_category,developer_reply,thumbs_up_count,review_date,developer_reply_date,positive_review,negative_review
2191,5,1.9.33,3,Phone saya dah tak boleh guna app ni sebab tak compatible.. Sebelum ni boleh guna tapi baru2 ni kena update tetapi phone tak compatible pulak.. Apa nak buat?,Google Play,English,Neutral,General,True,0,2026-06-24 11:06:00,2026-06-25 07:27:36,False,False
2192,5,,5,Good,Google Play,English,Positive,General,True,0,2026-06-24 10:11:29,2026-06-25 06:14:28,True,False
2193,5,,1,My Hp Huawei P30 Pro cannot download this version.... 😭😭😭,Google Play,English,Neutral,General,True,0,2026-06-24 09:17:13,2026-06-25 07:28:08,False,False
2194,5,1.9.33,1,"no longer functioning on my phone.. my phone is operating android 12 and still meets requirement as per stated, for Android to have at least android 11..please check your statement!",Google Play,English,Neutral,General,True,0,2026-06-24 09:15:04,2026-06-25 06:13:19,False,False
2195,5,1.9.33,1,"Unable to update due to I am using Huawei Mate 20 Pro? And my CIMB app unable to function while I need to transfer fund urgently in the midnight. Hence, I need to buy a new phone just for CIMB app? Eventho but current phone still well functioning?",Google Play,English,Neutral,General,True,0,2026-06-24 09:13:35,2026-06-25 06:11:41,False,False
2196,5,,1,给一颗星是因为p30 pro没能update，现在我用不了,Google Play,English,Neutral,General,True,0,2026-06-24 09:05:23,2026-06-25 07:28:46,False,False
2197,5,1.9.33,1,always not available to old phone.We cannot be changing phones always,Google Play,English,Neutral,General,True,1,2026-06-24 08:21:03,2026-06-25 06:08:34,False,False
77,5,,1,Cannot update latest apps,Google Play,English,Neutral,General,True,1,2026-06-23 23:51:00,2026-06-24 07:21:42,False,False
2198,5,1.9.33,1,"Su*k. When I update this apps, I can use it.",Google Play,English,Neutral,General,True,0,2026-06-23 23:39:03,2026-06-24 07:20:58,False,False
2199,5,,1,"tak semua mampu beli smartphone mahal, takkan tiada cimb octo apps untuk Android 10? lecehlah macam ni..",Google Play,English,Neutral,General,True,0,2026-06-23 22:58:53,2026-06-24 07:19:35,False,False
2200,5,,1,Can't use this apps make my life susah,Google Play,English,Neutral,General,True,0,2026-06-23 22:52:23,2026-06-24 07:18:14,False,False
2201,5,1.6.6,5,My cimb octo suddenly stop,Google Play,English,Neutral,General,True,1,2026-06-23 22:45:44,2024-10-17 02:12:46,False,False
